"DAT_EMISSAO","TipoVeiculo","QTD_CHASSI","VALOR_TOTAL_NF"
"2011-01-20","Motocicleta",430,2934685.130000001
"2011-01-20","Outros",3,26190
"2011-01-20","Automóvel",165,6690723.69
"2011-01-20","Ônibus e Microonibus",2,374000
"2011-01-20","Caminhonete",9,505952.45
"2011-01-20","Outros",2,440000
"2011-01-20","Outros",23,1333659.45
"2011-01-20","Outros",3,213500
"2011-01-21","Motocicleta",28,183654.7
"2011-01-21","Motocicleta",414,2850484.05
"2011-01-21","Automóvel",188,7199919.020000001
"2011-01-21","Ônibus e Microonibus",3,268416.58999999997
"2011-01-21","Caminhonete",14,891060.45
"2011-01-21","Caminhão",2,282474
"2011-01-21","Outros",1,320000
"2011-01-21","Outros",22,1301459.7200000002
"2011-01-21","Outros",3,632000
"2011-01-22","Motocicleta",1,3500
"2011-01-22","Motocicleta",13,82394.46
"2011-01-22","Motocicleta",152,1041059.8600000001
"2011-01-22","Outros",1,8890
"2011-01-22","Automóvel",62,2401560.94
"2011-01-22","Caminhonete",2,133000
"2011-01-22","Caminhão",2,396500
"2011-01-22","Outros",8,308688.26
"2011-01-24","Motocicleta",39,252709.30999999997
"2011-01-24","Motocicleta",384,2641609.8899999997
"2011-01-24","Outros",1,7500
"2011-01-24","Automóvel",275,10883192.330000002
"2011-01-24","Ônibus e Microonibus",2,196300
"2011-01-24","Caminhonete",12,810655.29
"2011-01-24","Caminhão",6,786085.72
"2011-01-24","Outros",23,1444285.3900000001
"2011-01-24","Outros",8,788375
"2011-01-25","Motocicleta",55,353850.26000000007
"2011-01-25","Motocicleta",392,2675859.220000001
"2011-01-25","Outros",1,8890
"2011-01-25","Automóvel",204,7946204.039999999
"2011-01-25","Ônibus e Microonibus",1,198000
"2011-01-25","Caminhonete",12,850210
"2011-01-25","Caminhão",5,619825.25
"2011-01-25","Outros",1,325000
"2011-01-25","Outros",23,1381131.6900000002
"2011-01-25","Outros",5,488700
"2011-01-26","Motocicleta",1,3400
"2011-01-26","Motocicleta",59,377120.02999999997
"2011-01-26","Motocicleta",520,3615058.3200000003
"2011-01-26","Automóvel",200,7341237.310000002
"2011-01-26","Ônibus e Microonibus",2,541400
"2011-01-26","Caminhonete",10,696364.7
"2011-01-26","Caminhão",4,846000
"2011-01-26","Outros",1,200000
"2011-01-26","Outros",28,1596574.2
"2011-01-26","Outros",9,834620.5700000001
"2011-01-27","Motocicleta",58,372577.6899999999
"2011-01-27","Motocicleta",534,3730157.1200000006
"2011-01-27","Outros",3,27990
"2011-01-27","Automóvel",222,8381018.380000001
"2011-01-27","Ônibus e Microonibus",3,399273
"2011-01-27","Ônibus e Microonibus",15,2355000
"2011-01-27","Caminhonete",12,1017562.21
"2011-01-27","Caminhão",9,1213322.07
"2011-01-27","Outros",1,330000
"2011-01-27","Outros",31,1764921.75
"2011-01-27","Outros",13,1720876.71
"2011-01-28","Motocicleta",70,439042.13000000006
"2011-01-28","Motocicleta",514,3612260.110000001
"2011-01-28","Automóvel",237,9059175.18
"2011-01-28","Ônibus e Microonibus",3,271383
"2011-01-28","Ônibus e Microonibus",2,410000
"2011-01-28","Caminhonete",11,1129629.7
"2011-01-28","Caminhão",21,3016390
"2011-01-28","Outros",4,1001000
"2011-01-28","Outros",40,2293681.7500000005
"2011-01-28","Outros",13,1750172.75
"2011-01-29","Motocicleta",42,272732.71
"2011-01-29","Motocicleta",353,2553917.500000002
"2011-01-29","Outros",1,9000
"2011-01-29","Automóvel",84,3092932.6099999994
"2011-01-29","Ônibus e Microonibus",1,212000
"2011-01-29","Caminhonete",4,230150
"2011-01-29","Outros",2,392000
"2011-01-29","Outros",18,783145.21
"2011-01-29","Outros",2,186000
"2011-01-30","Motocicleta",4,27500
"2011-01-30","Automóvel",5,130716
"2011-01-31","Motocicleta",140,894754.92
"2011-01-31","Motocicleta",1024,7199242.569999997
"2011-01-31","Outros",4,33985
"2011-01-31","Automóvel",584,21513915.159999993
"2011-01-31","Ônibus e Microonibus",6,799021.9
"2011-01-31","Ônibus e Microonibus",9,2641500
"2011-01-31","Caminhonete",30,2189293.67
"2011-01-31","Caminhão",26,3612996.19
"2011-01-31","Outros",2,585000
"2011-01-31","Outros",64,4254656.100000001
"2011-01-31","Outros",14,1772631.6600000001
"2011-02-01","Motocicleta",27,171187.4
"2011-02-01","Motocicleta",231,1679581.5999999994
"2011-02-01","Outros",3,26800
"2011-02-01","Automóvel",102,3942217.2
"2011-02-01","Ônibus e Microonibus",2,158980
"2011-02-01","Caminhonete",4,328880
"2011-02-01","Caminhão",9,1535340
"2011-02-01","Outros",3,805000
"2011-02-01","Outros",12,780872.76
"2011-02-01","Outros",7,754326
"2011-02-02","Motocicleta",37,235266.84
"2011-02-02","Motocicleta",303,2146061.3699999996
"2011-02-02","Outros",1,8800
"2011-02-02","Automóvel",153,5830983.569999999
"2011-02-02","Ônibus e Microonibus",1,75383
"2011-02-02","Ônibus e Microonibus",1,198592
"2011-02-02","Caminhonete",10,635740.24
"2011-02-02","Caminhão",6,861060
"2011-02-02","Outros",19,996334.49
"2011-02-02","Outros",13,2154718
"2011-02-03","Motocicleta",43,271765.97
"2011-02-03","Motocicleta",366,2521452.100000001
"2011-02-03","Outros",1,9500
"2011-02-03","Automóvel",151,5565052.76
"2011-02-03","Caminhonete",4,356700
"2011-02-03","Caminhão",8,1145050
"2011-02-03","Outros",1,300000
"2011-02-03","Outros",16,920277.65
"2011-02-03","Outros",5,579900
"2011-02-04","Motocicleta",1,3790
"2011-02-04","Motocicleta",66,428830.74000000005
"2011-02-04","Motocicleta",382,2635409.53
"2011-02-04","Automóvel",166,6353476.040000002
"2011-02-04","Ônibus e Microonibus",4,494984
"2011-02-04","Ônibus e Microonibus",2,729336
"2011-02-04","Caminhonete",7,589429.4
"2011-02-04","Caminhão",2,263770
"2011-02-04","Outros",1,315000
"2011-02-04","Outros",22,1365794.1400000001
"2011-02-04","Outros",10,1169514
"2011-02-05","Motocicleta",27,172987.15
"2011-02-05","Motocicleta",167,1136646.6799999997
"2011-02-05","Outros",1,9000
"2011-02-05","Automóvel",41,1582415.85
"2011-02-05","Ônibus e Microonibus",1,102000
"2011-02-05","Caminhonete",1,45000
"2011-02-05","Caminhão",1,109190
"2011-02-05","Outros",6,215076.58999999997
"2011-02-07","Motocicleta",1,3665
"2011-02-07","Motocicleta",74,474761.3399999999
"2011-02-07","Motocicleta",418,2918455.6100000003
"2011-02-07","Outros",2,33000.04
"2011-02-07","Automóvel",232,8933801.97
"2011-02-07","Ônibus e Microonibus",2,276492
"2011-02-07","Caminhonete",11,706928.5
"2011-02-07","Caminhão",7,1158120
"2011-02-07","Outros",6,9815673.7
"2011-02-07","Outros",33,1790459.0700000003
"2011-02-07","Outros",4,431568
"2011-02-08","Motocicleta",51,324683.68999999994
"2011-02-08","Motocicleta",410,2873385.6100000003
"2011-02-08","Automóvel",230,8710521.809999997
"2011-02-08","Caminhonete",12,962524.44
"2011-02-08","Caminhão",10,1622450
"2011-02-08","Outros",38,2269997.65
"2011-02-08","Outros",11,1306982
"2011-02-09","Motocicleta",47,305951.86
"2011-02-09","Motocicleta",409,2871033.910000001
"2011-02-09","Outros",2,9400
"2011-02-09","Automóvel",197,7840489.22
"2011-02-09","Ônibus e Microonibus",5,851700
"2011-02-09","Ônibus e Microonibus",2,424000
"2011-02-09","Caminhonete",16,1126923.2000000002
"2011-02-09","Caminhão",14,3225045.3899999997
"2011-02-09","Outros",3,899900
"2011-02-09","Outros",36,2387645.5400000005
"2011-02-09","Outros",5,585927
"2011-02-10","Motocicleta",66,427037.50000000006
"2011-02-10","Motocicleta",431,3105352.880000001
"2011-02-10","Outros",1,8500
"2011-02-10","Automóvel",189,7140809.819999999
"2011-02-10","Ônibus e Microonibus",2,239000
"2011-02-10","Ônibus e Microonibus",2,471400
"2011-02-10","Caminhonete",15,1085691.27
"2011-02-10","Caminhão",17,2668290
"2011-02-10","Outros",4,1086000
"2011-02-10","Outros",29,1972244.64
"2011-02-10","Outros",8,822530
"2011-02-11","Motocicleta",55,361472.99999999994
"2011-02-11","Motocicleta",394,2780643.4299999997
"2011-02-11","Automóvel",170,6907895.57
"2011-02-11","Ônibus e Microonibus",2,181146.9
"2011-02-11","Ônibus e Microonibus",41,9183300
"2011-02-11","Caminhonete",11,687220.51
"2011-02-11","Caminhão",8,1510420
"2011-02-11","Outros",35,2117559.9499999997
"2011-02-11","Outros",6,603424.8200000001
"2011-02-12","Motocicleta",1,4100
"2011-02-12","Motocicleta",33,209213.15000000002
"2011-02-12","Motocicleta",177,1220195.7600000002
"2011-02-12","Outros",1,9500
"2011-02-12","Automóvel",42,1564523.6
"2011-02-12","Ônibus e Microonibus",1,105000
"2011-02-12","Ônibus e Microonibus",1,157000
"2011-02-12","Caminhão",2,340700
"2011-02-12","Outros",7,343721.41000000003
"2011-02-13","Motocicleta",2,12761
"2011-02-13","Motocicleta",3,23421.97
"2011-02-14","Motocicleta",1,3500
"2011-02-14","Motocicleta",60,375096.44999999995
"2011-02-14","Motocicleta",470,3726975.03
"2011-02-14","Outros",1,8800
"2011-02-14","Automóvel",255,9584533.500000002
"2011-02-14","Ônibus e Microonibus",2,157000
"2011-02-14","Ônibus e Microonibus",2,339300
"2011-02-14","Caminhonete",16,1463884.84
"2011-02-14","Caminhão",7,903364.44
"2011-02-14","Outros",47,3133857.02
"2011-02-14","Outros",13,1382780
"2011-02-15","Motocicleta",55,344539.39999999997
"2011-02-15","Motocicleta",470,3256729.9199999995
"2011-02-15","Outros",1,8000
"2011-02-15","Automóvel",236,9349231.67
"2011-02-15","Ônibus e Microonibus",7,1209000
"2011-02-15","Caminhonete",14,944780.28
"2011-02-15","Caminhão",12,1835990
"2011-02-15","Outros",31,2052782.87
"2011-02-15","Outros",7,889800
"2011-02-16","Motocicleta",1,3590
"2011-02-16","Motocicleta",71,455643.41999999987
"2011-02-16","Motocicleta",516,3798630.8800000004
"2011-02-16","Outros",1,8800
"2011-02-16","Automóvel",254,9534574.139999999
"2011-02-16","Ônibus e Microonibus",1,85000
"2011-02-16","Ônibus e Microonibus",1,312000
"2011-02-16","Caminhonete",14,855966.4
"2011-02-16","Caminhão",11,1620720
"2011-02-16","Outros",2,719500
"2011-02-16","Outros",36,2491878.97
"2011-02-16","Outros",11,1497958
"2011-02-17","Motocicleta",49,310695.02
"2011-02-17","Motocicleta",458,3350491.4499999993
"2011-02-17","Outros",1,9500
"2011-02-17","Automóvel",210,7928361.369999999
"2011-02-17","Ônibus e Microonibus",3,288600
"2011-02-17","Caminhonete",9,716074.6
"2011-02-17","Caminhão",8,1221800
"2011-02-17","Outros",4,1440000
"2011-02-17","Outros",40,2738975.3800000004
"2011-02-17","Outros",11,1304798.75
"2011-02-18","Motocicleta",53,343891.7500000001
"2011-02-18","Motocicleta",485,3446542.0200000005
"2011-02-18","Outros",3,25690
"2011-02-18","Automóvel",207,7979401.940000001
"2011-02-18","Ônibus e Microonibus",3,553000
"2011-02-18","Caminhonete",27,1446422.6999999997
"2011-02-18","Caminhão",6,920831.4299999999
"2011-02-18","Outros",2,509300
"2011-02-18","Outros",33,1863338.7899999996
"2011-02-18","Outros",12,1864000
"2011-02-19","Motocicleta",36,229241.22000000003
"2011-02-19","Motocicleta",209,1523476.26
"2011-02-19","Automóvel",59,2252141.85
"2011-02-19","Caminhonete",3,220600
"2011-02-19","Outros",4,219653.91
"2011-02-19","Outros",1,100000
"2011-02-21","Motocicleta",47,300366.23
"2011-02-21","Motocicleta",427,2941481.740000001
"2011-02-21","Automóvel",303,11720868.63
"2011-02-21","Ônibus e Microonibus",3,248600
"2011-02-21","Ônibus e Microonibus",3,471000
"2011-02-21","Caminhonete",17,1158212.2
"2011-02-21","Caminhão",15,1860900
"2011-02-21","Outros",1,750000
"2011-02-21","Outros",37,1855650.05
"2011-02-21","Outros",11,1266598
"2011-02-22","Motocicleta",47,307879.18000000005
"2011-02-22","Motocicleta",431,3093976.480000001
"2011-02-22","Outros",2,17000
"2011-02-22","Automóvel",291,11549950.92
"2011-02-22","Ônibus e Microonibus",3,273700
"2011-02-22","Ônibus e Microonibus",1,198000
"2011-02-22","Caminhonete",22,1313803.2599999998
"2011-02-22","Caminhão",9,1571200
"2011-02-22","Outros",1,305000
"2011-02-22","Outros",36,2191026.29
"2011-02-22","Outros",15,1428367.22
"2011-02-23","Motocicleta",63,409525.36999999994
"2011-02-23","Motocicleta",477,3405879.149999999
"2011-02-23","Outros",3,35680
"2011-02-23","Automóvel",246,9621985.719999999
"2011-02-23","Ônibus e Microonibus",3,430300
"2011-02-23","Ônibus e Microonibus",8,1557292
"2011-02-23","Caminhonete",14,1048656.71
"2011-02-23","Caminhão",14,2186140
"2011-02-23","Outros",63,4630763.100000001
"2011-02-23","Outros",16,2015079.71
"2011-02-24","Motocicleta",75,475934.99000000005
"2011-02-24","Motocicleta",590,4192476.200000001
"2011-02-24","Outros",1,8990
"2011-02-24","Automóvel",259,10358187.620000001
"2011-02-24","Ônibus e Microonibus",3,335183
"2011-02-24","Caminhonete",12,948328.64
"2011-02-24","Caminhão",5,841345
"2011-02-24","Outros",4,908078.95
"2011-02-24","Outros",30,2028148.9000000001
"2011-02-24","Outros",10,1604750
"2011-02-25","Motocicleta",2,6640
"2011-02-25","Motocicleta",55,352286.30999999994
"2011-02-25","Motocicleta",496,3605475.1199999996
"2011-02-25","Outros",1,8000
"2011-02-25","Automóvel",274,10945919.089999998
"2011-02-25","Ônibus e Microonibus",3,243766
"2011-02-25","Caminhonete",13,830926.4
"2011-02-25","Caminhão",12,2290890.5
"2011-02-25","Outros",2,540000
"2011-02-25","Outros",48,3037929.77
"2011-02-25","Outros",12,1668740
"2011-02-26","Motocicleta",36,233687.72999999998
"2011-02-26","Motocicleta",291,2152020.29
"2011-02-26","Outros",4,36503
"2011-02-26","Automóvel",138,4937352.6899999995
"2011-02-26","Ônibus e Microonibus",2,424000
"2011-02-26","Caminhonete",7,524235
"2011-02-26","Outros",12,670856.54
"2011-02-26","Outros",2,469000
"2011-02-27","Motocicleta",17,114480.72
"2011-02-28","Motocicleta",1,3432.21
"2011-02-28","Motocicleta",124,779747.8999999998
"2011-02-28","Motocicleta",1032,7372881.730000005
"2011-02-28","Outros",2,19023
"2011-02-28","Automóvel",648,25101174.539999984
"2011-02-28","Ônibus e Microonibus",2,213800
"2011-02-28","Caminhonete",26,1883229.46
"2011-02-28","Caminhão",69,11590609.4
"2011-02-28","Outros",4,999430
"2011-02-28","Outros",88,6038881.080000001
"2011-02-28","Outros",18,2357282.02
"2011-03-01","Motocicleta",20,124987.01000000001
"2011-03-01","Motocicleta",183,1310695.72
"2011-03-01","Outros",1,9500
"2011-03-01","Automóvel",60,2564406.3300000005
"2011-03-01","Ônibus e Microonibus",2,374000
"2011-03-01","Ônibus e Microonibus",1,220600
"2011-03-01","Caminhonete",8,536280
"2011-03-01","Caminhão",6,854600
"2011-03-01","Outros",1,260000
"2011-03-01","Outros",16,1310064.1300000001
"2011-03-01","Outros",9,1076800
"2011-03-02","Motocicleta",42,268301.31
"2011-03-02","Motocicleta",334,2408703.6300000004
"2011-03-02","Automóvel",117,4418659.77
"2011-03-02","Ônibus e Microonibus",3,449383
"2011-03-02","Caminhonete",12,1006538.64
"2011-03-02","Caminhão",5,1138000
"2011-03-02","Outros",20,994659.7899999998
"2011-03-02","Outros",13,1672400
"2011-03-03","Motocicleta",42,269932.06
"2011-03-03","Motocicleta",342,2379384.48
"2011-03-03","Automóvel",131,4804091.130000001
"2011-03-03","Ônibus e Microonibus",2,144990
"2011-03-03","Ônibus e Microonibus",6,1378500
"2011-03-03","Caminhonete",6,399662.2
"2011-03-03","Caminhão",3,426500
"2011-03-03","Outros",2,562000
"2011-03-03","Outros",21,884503.78
"2011-03-03","Outros",3,458200
"2011-03-04","Motocicleta",34,218045.26
"2011-03-04","Motocicleta",403,2889563.1399999997
"2011-03-04","Outros",1,8500
"2011-03-04","Automóvel",121,4602721.079999999
"2011-03-04","Ônibus e Microonibus",2,425000
"2011-03-04","Caminhonete",9,674990
"2011-03-04","Caminhão",7,1000460
"2011-03-04","Outros",2,609900
"2011-03-04","Outros",29,1570146.52
"2011-03-04","Outros",8,925700
"2011-03-05","Motocicleta",17,108874.70999999999
"2011-03-05","Motocicleta",128,944253.0300000001
"2011-03-05","Automóvel",28,1100541.0099999998
"2011-03-05","Caminhonete",1,69000
"2011-03-05","Outros",8,366829.2
"2011-03-07","Automóvel",3,97775.73
"2011-03-09","Motocicleta",17,108348.20999999999
"2011-03-09","Motocicleta",143,1022377.66
"2011-03-09","Automóvel",26,963206.5399999999
"2011-03-09","Outros",5,1140000
"2011-03-09","Outros",7,260715.01
"2011-03-09","Outros",3,450500
"2011-03-10","Motocicleta",45,288698.92000000004
"2011-03-10","Motocicleta",360,2503990.7899999996
"2011-03-10","Outros",2,18523
"2011-03-10","Automóvel",169,6470170.5
"2011-03-10","Ônibus e Microonibus",1,138000
"2011-03-10","Caminhonete",8,643993.2
"2011-03-10","Caminhão",5,720300
"2011-03-10","Outros",2,630000
"2011-03-10","Outros",28,1399005.8999999997
"2011-03-10","Outros",5,448000
"2011-03-11","Motocicleta",60,386750.86
"2011-03-11","Motocicleta",378,2723921.350000001
"2011-03-11","Outros",8,54400
"2011-03-11","Automóvel",199,7459358.420000002
"2011-03-11","Ônibus e Microonibus",3,255110.81
"2011-03-11","Ônibus e Microonibus",1,234000
"2011-03-11","Caminhonete",7,621480
"2011-03-11","Caminhão",6,1180080
"2011-03-11","Outros",2,486000
"2011-03-11","Outros",34,2215235.8600000003
"2011-03-11","Outros",8,1298000
"2011-03-12","Motocicleta",36,230068.5
"2011-03-12","Motocicleta",207,1510837.85
"2011-03-12","Outros",3,28533
"2011-03-12","Automóvel",50,1843034.5699999998
"2011-03-12","Ônibus e Microonibus",1,94950
"2011-03-12","Outros",6,470634.31
"2011-03-13","Motocicleta",1,8605
"2011-03-13","Automóvel",1,53900
"2011-03-13","Caminhão",1,198600
"2011-03-14","Motocicleta",55,352032.27
"2011-03-14","Motocicleta",394,2981266.2200000016
"2011-03-14","Outros",1,12980
"2011-03-14","Automóvel",256,9803746.37
"2011-03-14","Ônibus e Microonibus",1,78000
"2011-03-14","Caminhonete",13,921720.24
"2011-03-14","Caminhão",4,666700
"2011-03-14","Outros",41,2387042.9800000004
"2011-03-14","Outros",8,929836.25
"2011-03-15","Motocicleta",64,415209.93000000005
"2011-03-15","Motocicleta",462,3301430.4699999997
"2011-03-15","Outros",1,47000
"2011-03-15","Automóvel",244,9247074.999999998
"2011-03-15","Ônibus e Microonibus",3,268800
"2011-03-15","Caminhonete",23,1955032.98
"2011-03-15","Caminhão",5,1036110
"2011-03-15","Outros",4,1159500
"2011-03-15","Outros",46,2310603.4200000004
"2011-03-15","Outros",9,1258520
"2011-03-16","Motocicleta",2,7263
"2011-03-16","Motocicleta",49,311018.56000000006
"2011-03-16","Motocicleta",393,2826428.8
"2011-03-16","Automóvel",180,6887108.18
"2011-03-16","Ônibus e Microonibus",2,201714
"2011-03-16","Ônibus e Microonibus",1,269850
"2011-03-16","Caminhonete",13,1083284.8
"2011-03-16","Caminhão",11,1973350
"2011-03-16","Outros",28,1615474.0699999998
"2011-03-16","Outros",5,563982
"2011-03-17","Motocicleta",51,333011.52
"2011-03-17","Motocicleta",419,3043916.0899999994
"2011-03-17","Automóvel",182,6907700.210000002
"2011-03-17","Ônibus e Microonibus",3,475800
"2011-03-17","Ônibus e Microonibus",8,1550305.98
"2011-03-17","Caminhonete",10,829500
"2011-03-17","Caminhão",4,681500
"2011-03-17","Outros",36,1742997.79
"2011-03-17","Outros",10,1415000
"2011-03-18","Motocicleta",68,432683.26999999996
"2011-03-18","Motocicleta",491,3444892.400000001
"2011-03-18","Outros",1,9000
"2011-03-18","Automóvel",187,7602944.179999998
"2011-03-18","Ônibus e Microonibus",2,415875
"2011-03-18","Ônibus e Microonibus",11,1727000
"2011-03-18","Caminhonete",23,1661309.3499999999
"2011-03-18","Caminhão",9,1224500
"2011-03-18","Outros",37,1753205.6400000004
"2011-03-18","Outros",19,2328383
"2011-03-19","Motocicleta",31,200477.63
"2011-03-19","Motocicleta",185,1297569.4999999998
"2011-03-19","Outros",1,2700
"2011-03-19","Automóvel",22,791059.84
"2011-03-19","Outros",7,330882.01
"2011-03-19","Outros",1,94500
"2011-03-20","Outros",2,162267.03
"2011-03-21","Motocicleta",1,3500
"2011-03-21","Motocicleta",67,427651.42000000004
"2011-03-21","Motocicleta",474,3427341.4600000023
"2011-03-21","Outros",3,25980
"2011-03-21","Automóvel",290,11298895.389999997
"2011-03-21","Ônibus e Microonibus",3,382797.44
"2011-03-21","Ônibus e Microonibus",5,1144000
"2011-03-21","Caminhonete",16,1056992.31
"2011-03-21","Caminhão",17,2583200
"2011-03-21","Outros",1,180000
"2011-03-21","Outros",38,2584465.4800000004
"2011-03-21","Outros",12,1423324.82
"2011-03-22","Motocicleta",49,317163.0399999999
