"TipoVeiculo","Montadora","NUM_EXERCICIO","QTD_CHASSI"
"Automóvel","PICHETH",2014,1
"Automóvel","SOARES",2014,1
"Automóvel","SSFIBERGLASS",2014,1
"Automóvel","YAMAHA",2014,1
"Outros","",2014,1
"Outros","A.MARCON",2014,1
"Outros","CLEMENTE",2014,1
"Outros","DORGIL",2014,1
"Outros","E.QUINI",2014,1
"Outros","EMILIANO",2014,1
"Outros","EVALDO",2014,1
"Outros","HECKMANN1",2014,1
"Outros","HISSANO",2014,1
"Outros","JOSE TEX",2014,1
"Outros","ROG.MENDES",2014,1
"Outros","TUKANO",2014,1
"Outros","YAMAHA",2014,1
"Motocicleta","DAELIM",2014,1
"Motocicleta","AME",2014,1
"Motocicleta","BP",2014,1
"Motocicleta","FORD",2014,1
"Motocicleta","GARINNI",2014,1
"Motocicleta","",2014,1
"Motocicleta","ATALA",2014,1
"Motocicleta","BP",2014,1
"Motocicleta","DAELIM",2014,1
"Motocicleta","IROS",2014,1
"Motocicleta","MOTOVI",2014,1
"Motocicleta","MOTTUS",2014,1
"Outros","RENAULT",2013,1
"Outros","VW",2013,1
"Outros","",2013,1
"Outros","CASTRO",2013,1
"Outros","NISSIN",2013,1
"Outros","AGRALE",2013,1
"Outros","NISSIN",2013,1
"Outros","M.A.",2013,1
"Outros","GM",2013,1
"Caminhão","IVERCO",2013,1
"Caminhão","PUMA",2013,1
"Caminhão","TOYOTA",2013,1
"Caminhão","TROLLER",2013,1
"Caminhonete","GURGEL",2013,1
"Caminhonete","JPX",2013,1
"Caminhonete","M.BENZ",2013,1
"Caminhonete","NISSIN",2013,1
"Caminhonete","PEUGEOT",2013,1
"Outros","FORD",2013,1
"Outros","GM",2013,1
"Ônibus e Microonibus","TECNOBUS",2013,1
"Ônibus e Microonibus","HONDA",2013,1
"Ônibus e Microonibus","SCANIA",2013,1
"Automóvel","C.AGUIAR",2013,1
"Automóvel","DE PAULO",2013,1
"Automóvel","FIBRAL",2013,1
"Automóvel","LOBINI",2013,1
"Automóvel","LROVER",2013,1
"Automóvel","PICHETH",2013,1
"Automóvel","SOARES",2013,1
"Automóvel","SSFIBERGLASS",2013,1
"Automóvel","YAMAHA",2013,1
"Outros","",2013,1
"Outros","A.MARCON",2013,1
"Outros","CLEMENTE",2013,1
"Outros","E.QUINI",2013,1
"Outros","EMILIANO",2013,1
"Outros","EVALDO",2013,1
"Outros","HECKMANN1",2013,1
"Outros","JOSE TEX",2013,1
"Outros","ROG.MENDES",2013,1
"Outros","TUKANO",2013,1
"Outros","YAMAHA",2013,1
"Motocicleta","DAELIM",2013,1
"Motocicleta","AME",2013,1
"Motocicleta","BP",2013,1
"Motocicleta","FORD",2013,1
"Motocicleta","GARINNI",2013,1
"Motocicleta","",2013,1
"Motocicleta","ATALA",2013,1
"Motocicleta","BP",2013,1
"Motocicleta","DAELIM",2013,1
"Motocicleta","IROS",2013,1
"Motocicleta","MOTOVI",2013,1
"Motocicleta","MOTTUS",2013,1
"Outros","AGRALE",2012,1
"Outros","M.BENZ",2012,1
"Outros","RENAULT",2012,1
"Outros","VW",2012,1
"Outros","",2012,1
"Outros","CASTRO",2012,1
"Outros","NISSIN",2012,1
"Outros","NISSIN",2012,1
"Outros","M.A.",2012,1
"Outros","GM",2012,1
"Caminhão","IVERCO",2012,1
"Caminhão","PUMA",2012,1
"Caminhão","TOYOTA",2012,1
"Caminhão","TROLLER",2012,1
"Caminhonete","GURGEL",2012,1
"Caminhonete","JPX",2012,1
"Caminhonete","M.BENZ",2012,1
"Caminhonete","NISSIN",2012,1
"Caminhonete","PEUGEOT",2012,1
"Outros","FORD",2012,1
"Outros","GM",2012,1
"Outros","VW",2012,1
"Ônibus e Microonibus","TECNOBUS",2012,1
"Ônibus e Microonibus","HONDA",2012,1
"Ônibus e Microonibus","SCANIA",2012,1
"Automóvel","C.AGUIAR",2012,1
"Automóvel","DE PAULO",2012,1
"Automóvel","EDFIBRA",2012,1
"Automóvel","FIBRAL",2012,1
"Automóvel","LOBINI",2012,1
"Automóvel","LROVER",2012,1
"Automóvel","MVE",2012,1
"Automóvel","PICHETH",2012,1
"Automóvel","SOARES",2012,1
"Automóvel","SSFIBERGLASS",2012,1
"Automóvel","YAMAHA",2012,1
"Outros","",2012,1
"Outros","A.MARCON",2012,1
"Outros","CLEMENTE",2012,1
"Outros","E.QUINI",2012,1
"Outros","EMILIANO",2012,1
"Outros","EVALDO",2012,1
"Outros","JOSE TEX",2012,1
"Outros","ROG.MENDES",2012,1
"Outros","TUKANO",2012,1
"Outros","YAMAHA",2012,1
"Motocicleta","DAELIM",2012,1
"Motocicleta","IBRAMOTO",2012,1
"Motocicleta","",2012,1
"Motocicleta","AME",2012,1
"Motocicleta","BP",2012,1
"Motocicleta","FORD",2012,1
"Motocicleta","GARINNI",2012,1
"Motocicleta","ATALA",2012,1
"Motocicleta","BP",2012,1
"Motocicleta","DAELIM",2012,1
"Motocicleta","IROS",2012,1
"Motocicleta","MOTOVI",2012,1
"Motocicleta","MOTTUS",2012,1
"Outros","AGRALE",2011,1
"Outros","IVECO",2011,1
"Outros","M.BENZ",2011,1
"Outros","VW",2011,1
"Outros","",2011,1
"Outros","CASTRO",2011,1
"Outros","GURGEL",2011,1
"Outros","NISSIN",2011,1
"Outros","NISSIN",2011,1
"Outros","M.A.",2011,1
"Outros","GM",2011,1
"Caminhão","IVERCO",2011,1
"Caminhão","M BENZ",2011,1
"Caminhão","PUMA",2011,1
"Caminhão","TOYOTA",2011,1
"Caminhão","TROLLER",2011,1
"Caminhonete","JPX",2011,1
"Caminhonete","M.BENZ",2011,1
"Caminhonete","NISSIN",2011,1
"Caminhonete","PEUGEOT",2011,1
"Outros","FORD",2011,1
"Outros","VW",2011,1
"Ônibus e Microonibus","TECNOBUS",2011,1
"Ônibus e Microonibus","HONDA",2011,1
"Ônibus e Microonibus","SCANIA",2011,1
"Automóvel","C.AGUIAR",2011,1
"Automóvel","DE PAULO",2011,1
"Automóvel","EDFIBRA",2011,1
"Automóvel","FIBRAL",2011,1
"Automóvel","LOBINI",2011,1
"Automóvel","LROVER",2011,1
"Automóvel","MVE",2011,1
"Automóvel","PICHETH",2011,1
"Automóvel","SOARES",2011,1
"Automóvel","SSFIBERGLASS",2011,1
"Automóvel","YAMAHA",2011,1
"Outros","",2011,1
"Outros","A.MARCON",2011,1
"Outros","BUENO",2011,1
"Outros","CLEMENTE",2011,1
"Outros","E.QUINI",2011,1
"Outros","EMILIANO",2011,1
"Outros","EVALDO",2011,1
"Outros","JOSE TEX",2011,1
"Outros","JTA",2011,1
"Outros","ROG.MENDES",2011,1
"Outros","TUKANO",2011,1
"Outros","YAMAHA",2011,1
"Motocicleta","DAELIM",2011,1
"Motocicleta","GARINNI",2011,1
"Motocicleta","",2011,1
"Motocicleta","AME",2011,1
"Motocicleta","BP",2011,1
"Motocicleta","FORD",2011,1
"Motocicleta","MONARK",2011,1
"Motocicleta","ATALA",2011,1
"Motocicleta","BP",2011,1
"Motocicleta","DAELIM",2011,1
"Motocicleta","IROS",2011,1
"Motocicleta","MOTOVI",2011,1
"Motocicleta","MOTTUS",2011,1
,"M.BENZ",2011,1
"Outros","AGRALE",2010,1
"Outros","VW",2010,1
"Outros","",2010,1
"Outros","CASTRO",2010,1
"Outros","GURGEL",2010,1
"Outros","NISSIN",2010,1
"Outros","NISSIN",2010,1
"Outros","M.A.",2010,1
"Outros","GM",2010,1
"Caminhão","IVERCO",2010,1
"Caminhão","M BENZ",2010,1
"Caminhão","PUMA",2010,1
"Caminhão","TOYOTA",2010,1
"Caminhão","TROLLER",2010,1
"Caminhonete","JPX",2010,1
"Caminhonete","M.BENZ",2010,1
"Caminhonete","NISSIN",2010,1
"Caminhonete","PEUGEOT",2010,1
"Outros","FORD",2010,1
"Outros","",2010,1
"Outros","FORD",2010,1
"Outros","GM",2010,1
"Outros","VW",2010,1
"Ônibus e Microonibus","TECNOBUS",2010,1
"Ônibus e Microonibus","HONDA",2010,1
"Ônibus e Microonibus","SCANIA",2010,1
"Automóvel","C.AGUIAR",2010,1
"Automóvel","DE PAULO",2010,1
"Automóvel","EDFIBRA",2010,1
"Automóvel","FIBRAL",2010,1
"Automóvel","ICOMDA",2010,1
"Automóvel","LOBINI",2010,1
"Automóvel","LROVER",2010,1
"Automóvel","MVE",2010,1
"Automóvel","PICHETH",2010,1
"Automóvel","SOARES",2010,1
"Automóvel","SSFIBERGLASS",2010,1
"Automóvel","YAMAHA",2010,1
"Outros","",2010,1
"Outros","CLEMENTE",2010,1
"Outros","E.QUINI",2010,1
"Outros","EMILIANO",2010,1
"Outros","EVALDO",2010,1
"Outros","JOSE TEX",2010,1
"Outros","JTA",2010,1
"Outros","TUKANO",2010,1
"Outros","YAMAHA",2010,1
"Motocicleta","DAELIM",2010,1
"Motocicleta","",2010,1
"Motocicleta","AME",2010,1
"Motocicleta","BP",2010,1
"Motocicleta","FORD",2010,1
"Motocicleta","MONARK",2010,1
"Motocicleta","ATALA",2010,1
"Motocicleta","BP",2010,1
"Motocicleta","DAELIM",2010,1
"Motocicleta","DAFRA",2010,1
"Motocicleta","MOTOVI",2010,1
"Motocicleta","MOTTUS",2010,1
,"L'AUTO CRAFT",2010,1
,"M.BENZ",2010,1
"Outros","AGRALE",2009,1
"Outros","CASTRO",2009,1
"Outros","GURGEL",2009,1
"Outros","NISSIN",2009,1
"Outros","NISSIN",2009,1
"Outros","M.A.",2009,1
"Outros","GM",2009,1
"Caminhão","ENGESA",2009,1
"Caminhão","GURGEL",2009,1
"Caminhão","IVERCO",2009,1
"Caminhão","M BENZ",2009,1
"Caminhão","PUMA",2009,1
"Caminhão","TOYOTA",2009,1
"Caminhão","TROLLER",2009,1
"Caminhonete","CHRYSLER",2009,1
"Caminhonete","JPX",2009,1
"Caminhonete","M.BENZ",2009,1
"Caminhonete","NISSIN",2009,1
"Caminhonete","PEUGEOT",2009,1
"Outros","FORD",2009,1
"Outros","",2009,1
"Outros","GM",2009,1
"Outros","VW",2009,1
"Ônibus e Microonibus","TECNOBUS",2009,1
"Ônibus e Microonibus","HONDA",2009,1
"Ônibus e Microonibus","SCANIA",2009,1
"Automóvel","C.AGUIAR",2009,1
"Automóvel","DE PAULO",2009,1
"Automóvel","EDFIBRA",2009,1
"Automóvel","FIBRAL",2009,1
"Automóvel","LOBINI",2009,1
"Automóvel","LROVER",2009,1
"Automóvel","MVE",2009,1
"Automóvel","PHANTOM",2009,1
"Automóvel","SOARES",2009,1
"Automóvel","SSFIBERGLASS",2009,1
"Outros","",2009,1
"Outros","CLEMENTE",2009,1
"Outros","E.QUINI",2009,1
"Outros","EMILIANO",2009,1
"Outros","EVALDO",2009,1
"Outros","JOSE TEX",2009,1
"Outros","JTA",2009,1
"Outros","PIAGGIO",2009,1
"Outros","TUKANO",2009,1
"Outros","YAMAHA",2009,1
"Motocicleta","DAELIM",2009,1
"Motocicleta","GM",2009,1
"Motocicleta","AME",2009,1
"Motocicleta","FORD",2009,1
"Motocicleta","MONARK",2009,1
"Motocicleta","MOTOVI",2009,1
"Motocicleta","ATALA",2009,1
"Motocicleta","DAELIM",2009,1
"Motocicleta","IBRAMOTO",2009,1
"Motocicleta","MOTOVI",2009,1
"Motocicleta","MOTTUS",2009,1
"Motocicleta","PIAGGIO",2009,1
,"ADAMO",2009,1
,"AGRALE",2009,1
,"L'AUTO CRAFT",2009,1
,"M.BENZ",2009,1
"Outros","CASTRO",2008,1
"Outros","GURGEL",2008,1
"Outros","NISSIN",2008,1
"Outros","GRANCAR",2008,1
"Outros","NISSIN",2008,1
"Outros","M.A.",2008,1
"Outros","GM",2008,1
"Caminhão","GURGEL",2008,1
"Caminhão","M BENZ",2008,1
"Caminhão","PUMA",2008,1
"Caminhão","TOYOTA",2008,1
"Caminhão","TROLLER",2008,1
"Caminhonete","CHRYSLER",2008,1
"Caminhonete","EGO",2008,1
"Caminhonete","JPX",2008,1
"Caminhonete","M.BENZ",2008,1
"Caminhonete","NISSIN",2008,1
"Caminhonete","PEUGEOT",2008,1
"Outros","FORD",2008,1
"Outros","",2008,1
"Outros","GM",2008,1
"Outros","VW",2008,1
"Ônibus e Microonibus","HOME-CAR",2008,1
"Ônibus e Microonibus","TECNOBUS",2008,1
"Ônibus e Microonibus","HONDA",2008,1
"Ônibus e Microonibus","SCANIA",2008,1
"Automóvel","C.AGUIAR",2008,1
"Automóvel","CHEDA",2008,1
"Automóvel","DE PAULO",2008,1
"Automóvel","EDFIBRA",2008,1
"Automóvel","FIBRAL",2008,1
"Automóvel","LOBINI",2008,1
"Automóvel","LROVER",2008,1
"Automóvel","MVE",2008,1
"Automóvel","PHANTOM",2008,1
"Automóvel","RLG",2008,1
"Automóvel","SOARES",2008,1
"Automóvel","SSFIBERGLASS",2008,1
"Outros","",2008,1
"Outros","CLEMENTE",2008,1
"Outros","E.QUINI",2008,1
"Outros","EMILIANO",2008,1
"Outros","EVALDO",2008,1
"Outros","JTA",2008,1
"Outros","PIAGGIO",2008,1
"Outros","TUKANO",2008,1
"Outros","YAMAHA",2008,1
"Motocicleta","DAELIM",2008,1
"Motocicleta","GM",2008,1
"Motocicleta","AME",2008,1
"Motocicleta","FORD",2008,1
"Motocicleta","MONARK",2008,1
"Motocicleta","MOTOVI",2008,1
"Motocicleta","ATALA",2008,1
"Motocicleta","DAELIM",2008,1
"Motocicleta","IBRAMOTO",2008,1
"Motocicleta","MOTOVI",2008,1
"Motocicleta","MOTTUS",2008,1
"Motocicleta","PIAGGIO",2008,1
,"ADAMO",2008,1
,"AGRALE",2008,1
,"L'AUTO CRAFT",2008,1
,"M.BENZ",2008,1
"Outros","CASTRO",2007,1
"Outros","GURGEL",2007,1
"Outros","NISSIN",2007,1
"Outros","GRANCAR",2007,1
"Outros","NISSIN",2007,1
"Outros","GM",2007,1
"Caminhão","GURGEL",2007,1
"Caminhão","M BENZ",2007,1
"Caminhão","PUMA",2007,1
"Caminhão","TOYOTA",2007,1
"Caminhonete","CHRYSLER",2007,1
"Caminhonete","EGO",2007,1
"Caminhonete","JPX",2007,1
"Caminhonete","M.BENZ",2007,1
"Caminhonete","NISSIN",2007,1
"Caminhonete","PEUGEOT",2007,1
"Outros","FORD",2007,1
"Outros","Importado",2007,1
"Outros","",2007,1
"Outros","FORD",2007,1
"Outros","GM",2007,1
"Outros","VW",2007,1
"Ônibus e Microonibus","HOME-CAR",2007,1
"Ônibus e Microonibus","TECNOBUS",2007,1
"Ônibus e Microonibus","HONDA",2007,1
"Ônibus e Microonibus","SCANIA",2007,1
"Automóvel","C.AGUIAR",2007,1
"Automóvel","CHEDA",2007,1
"Automóvel","DE PAULO",2007,1
"Automóvel","EDFIBRA",2007,1
"Automóvel","FARUS",2007,1
"Automóvel","FIBRAL",2007,1
"Automóvel","LROVER",2007,1
"Automóvel","MVE",2007,1
"Automóvel","PHANTOM",2007,1
"Automóvel","RLG",2007,1
"Automóvel","SOARES",2007,1
"Automóvel","SSFIBERGLASS",2007,1
"Outros","",2007,1
"Outros","CLEMENTE",2007,1
"Outros","EMILIANO",2007,1
"Outros","EVALDO",2007,1
"Outros","JTA",2007,1
"Outros","PIAGGIO",2007,1
"Outros","TUKANO",2007,1
"Outros","YAMAHA",2007,1
"Motocicleta","DAELIM",2007,1
"Motocicleta","GM",2007,1
"Motocicleta","AME",2007,1
"Motocicleta","FORD",2007,1
"Motocicleta","MONARK",2007,1
"Motocicleta","MOTOVI",2007,1
"Motocicleta","ATALA",2007,1
"Motocicleta","DAELIM",2007,1
"Motocicleta","FORD",2007,1
"Motocicleta","IBRAMOTO",2007,1
"Motocicleta","MOTOVI",2007,1
"Motocicleta","PIAGGIO",2007,1
,"ADAMO",2007,1
,"AGRALE",2007,1
,"L'AUTO CRAFT",2007,1
,"M.BENZ",2007,1
"Outros","CASTRO",2006,1
"Outros","GURGEL",2006,1
"Outros","NISSIN",2006,1
"Outros","GAMMA COBRA",2006,1
"Outros","GRANCAR",2006,1
"Outros","NISSIN",2006,1
"Outros","TROLLER",2006,1
"Outros","GM",2006,1
"Caminhão","GURGEL",2006,1
"Caminhão","M BENZ",2006,1
"Caminhão","PUMA",2006,1
"Caminhão","TOYOTA",2006,1
"Caminhonete","CHRYSLER",2006,1
"Caminhonete","EGO",2006,1
"Caminhonete","JPX",2006,1
"Caminhonete","M.BENZ",2006,1
"Caminhonete","NISSIN",2006,1
"Caminhonete","PEUGEOT",2006,1
"Outros","FORD",2006,1
"Outros","",2006,1
"Outros","FORD",2006,1
"Outros","GM",2006,1
"Outros","VW",2006,1
"Ônibus e Microonibus","HOME-CAR",2006,1
"Ônibus e Microonibus","TECNOBUS",2006,1
"Ônibus e Microonibus","HONDA",2006,1
"Ônibus e Microonibus","MON",2006,1
"Automóvel","CHEDA",2006,1
"Automóvel","DE PAULO",2006,1
"Automóvel","EDFIBRA",2006,1
"Automóvel","FIBRAL",2006,1
"Automóvel","INCOFER",2006,1
"Automóvel","LROVER",2006,1
"Automóvel","MVE",2006,1
"Automóvel","PHANTOM",2006,1
"Automóvel","RLG",2006,1
"Automóvel","SOARES",2006,1
"Outros","",2006,1
"Outros","CLEMENTE",2006,1
"Outros","JTA",2006,1
"Outros","PIAGGIO",2006,1
"Outros","YAMAHA",2006,1
"Motocicleta","DAELIM",2006,1
"Motocicleta","GM",2006,1
"Motocicleta","AME",2006,1
"Motocicleta","FORD",2006,1
"Motocicleta","MONARK",2006,1
"Motocicleta","MOTOVI",2006,1
"Motocicleta","ATALA",2006,1
"Motocicleta","DAELIM",2006,1
"Motocicleta","FORD",2006,1
"Motocicleta","IBRAMOTO",2006,1
"Motocicleta","MOTOVI",2006,1
"Motocicleta","PIAGGIO",2006,1
,"ADAMO",2006,1
,"AGRALE",2006,1
,"L'AUTO CRAFT",2006,1
,"M.BENZ",2006,1
"Outros","GURGEL",2005,1
"Outros","NISSIN",2005,1
"Outros","GAMMA COBRA",2005,1
"Outros","GRANCAR",2005,1
"Outros","NISSIN",2005,1
"Outros","TROLLER",2005,1
"Outros","GM",2005,1
"Caminhão","GURGEL",2005,1
"Caminhão","M BENZ",2005,1
"Caminhão","PUMA",2005,1
"Caminhão","TOYOTA",2005,1
"Caminhonete","CHRYSLER",2005,1
"Caminhonete","EGO",2005,1
"Caminhonete","JPX",2005,1
"Caminhonete","M.BENZ",2005,1
"Caminhonete","NISSIN",2005,1
"Caminhonete","PEUGEOT",2005,1
"Caminhonete","TROLLER",2005,1
"Outros","FORD",2005,1
"Outros","",2005,1
"Outros","FORD",2005,1
"Outros","GM",2005,1
"Outros","VW",2005,1
"Ônibus e Microonibus","HOME-CAR",2005,1
"Ônibus e Microonibus","TECNOBUS",2005,1
"Ônibus e Microonibus","HONDA",2005,1
"Ônibus e Microonibus","MON",2005,1
"Automóvel","CHEDA",2005,1
"Automóvel","EDFIBRA",2005,1
"Automóvel","FIBRAL",2005,1
"Automóvel","INCOFER",2005,1
"Automóvel","LROVER",2005,1
"Automóvel","MVE",2005,1
"Automóvel","RLG",2005,1
"Outros","",2005,1
"Outros","PIAGGIO",2005,1
"Outros","YAMAHA",2005,1
"Motocicleta","DAELIM",2005,1
"Motocicleta","GM",2005,1
"Motocicleta","AME",2005,1
"Motocicleta","FORD",2005,1
"Motocicleta","MONARK",2005,1
"Motocicleta","MOTOVI",2005,1
"Motocicleta","ATALA",2005,1
"Motocicleta","DAELIM",2005,1
"Motocicleta","FORD",2005,1
"Motocicleta","IBRAMOTO",2005,1
"Motocicleta","MOTOVI",2005,1
"Motocicleta","PIAGGIO",2005,1
,"ADAMO",2005,1
,"AGRALE",2005,1
,"L'AUTO CRAFT",2005,1
,"M.BENZ",2005,1
"Outros","GRANCAR",2004,1
"Outros","JPX",2004,1
"Outros","FIAT",2004,1
"Outros","Importado",2004,1
"Outros","SCANIA",2004,1
"Caminhão","FNM",2004,1
"Caminhão","GMC",2004,1
"Caminhão","GURGEL",2004,1
"Caminhonete","CHRYSLER",2004,1
"Caminhonete","EGO",2004,1
"Caminhonete","LR",2004,1
"Outros","FORD",2004,1
"Outros","Importado",2004,1
"Outros","",2004,1
"Outros","FORD",2004,1
"Outros","GM",2004,1
"Outros","VW",2004,1
"Ônibus e Microonibus","MBENZ",2004,1
"Ônibus e Microonibus","VOLVO",2004,1
"Ônibus e Microonibus","",2004,1
"Ônibus e Microonibus","FORD",2004,1
"Ônibus e Microonibus","HONDA",2004,1
"Ônibus e Microonibus","M.BENZ",2004,1
"Automóvel","CHEDA",2004,1
"Automóvel","EDFIBRA",2004,1
"Automóvel","FIBRAL",2004,1
"Automóvel","INCOFER",2004,1
"Automóvel","MVE",2004,1
"Automóvel","RLG",2004,1
"Outros","",2004,1
"Outros","PIAGGIO",2004,1
"Outros","YAMAHA",2004,1
"Motocicleta","GM",2004,1
"Motocicleta","AME",2004,1
"Motocicleta","FORD",2004,1
"Motocicleta","MONARK",2004,1
"Motocicleta","MOTOVI",2004,1
"Motocicleta","ATALA",2004,1
"Motocicleta","FORD",2004,1
"Motocicleta","IBRAMOTO",2004,1
"Motocicleta","MOTOVI",2004,1
"Motocicleta","PIAGGIO",2004,1
,"ADAMO",2004,1
,"AGRALE",2004,1
,"L'AUTO CRAFT",2004,1
"Outros","FIAT",2003,1
"Outros","GRANCAR",2003,1
"Outros","JPX",2003,1
"Outros","FIAT",2003,1
"Outros","Importado",2003,1
"Outros","SCANIA",2003,1
"Caminhão","FNM",2003,1
"Caminhão","GMC",2003,1
"Caminhão","GURGEL",2003,1
"Caminhonete","CHRYSLER",2003,1
"Caminhonete","EGO",2003,1
"Caminhonete","LR",2003,1
"Outros","FORD",2003,1
"Outros","Importado",2003,1
"Outros","",2003,1
"Outros","FORD",2003,1
"Outros","GM",2003,1
"Outros","VW",2003,1
"Ônibus e Microonibus","MBENZ",2003,1
"Ônibus e Microonibus","VOLVO",2003,1
"Ônibus e Microonibus","",2003,1
"Ônibus e Microonibus","HONDA",2003,1
"Ônibus e Microonibus","M.BENZ",2003,1
"Automóvel","CHEDA",2003,1
"Automóvel","EDFIBRA",2003,1
"Automóvel","FIBRAL",2003,1
"Automóvel","INCOFER",2003,1
"Automóvel","MVE",2003,1
"Automóvel","RLG",2003,1
"Outros","",2003,1
"Outros","PIAGGIO",2003,1
"Outros","YAMAHA",2003,1
"Motocicleta","GM",2003,1
"Motocicleta","AME",2003,1
"Motocicleta","FORD",2003,1
"Motocicleta","MONARK",2003,1
"Motocicleta","MOTOVI",2003,1
"Motocicleta","ATALA",2003,1
"Motocicleta","FORD",2003,1
"Motocicleta","IBRAMOTO",2003,1
"Motocicleta","MOTOVI",2003,1
"Motocicleta","PIAGGIO",2003,1
,"ADAMO",2003,1
,"AGRALE",2003,1
,"L'AUTO CRAFT",2003,1
"Outros","FIAT",2002,1
"Outros","JPX",2002,1
"Outros","MMC",2002,1
"Outros","Importado",2002,1
"Outros","SCANIA",2002,1
"Caminhão","",2002,1
"Caminhão","GMC",2002,1
"Caminhão","GURGEL",2002,1
"Caminhonete","EGO",2002,1
"Caminhonete","LR",2002,1
"Outros","FORD",2002,1
"Outros","Importado",2002,1
"Outros","",2002,1
"Outros","FORD",2002,1
"Outros","GM",2002,1
"Outros","VW",2002,1
"Ônibus e Microonibus","MBENZ",2002,1
"Ônibus e Microonibus","VOLVO",2002,1
"Ônibus e Microonibus","",2002,1
"Ônibus e Microonibus","HONDA",2002,1
"Ônibus e Microonibus","M.BENZ",2002,1
"Automóvel","CHEDA",2002,1
"Automóvel","FIBRAL",2002,1
"Automóvel","ICOMDA",2002,1
"Automóvel","INCOFER",2002,1
"Automóvel","PHANTOM",2002,1
"Automóvel","TROLLER",2002,1
"Outros","",2002,1
"Outros","BP",2002,1
"Outros","PIAGGIO",2002,1
"Outros","YAMAHA",2002,1
"Motocicleta","GM",2002,1
"Motocicleta","IBRAMOTO",2002,1
"Motocicleta","",2002,1
"Motocicleta","AME",2002,1
"Motocicleta","FORD",2002,1
"Motocicleta","",2002,1
"Motocicleta","FORD",2002,1
"Motocicleta","PIAGGIO",2002,1
,"ADAMO",2002,1
,"AGRALE",2002,1
"Outros","JPX",2001,1
"Outros","FIAT",2001,1
"Outros","Importado",2001,1
"Outros","SCANIA",2001,1
"Caminhão","",2001,1
"Caminhão","GMC",2001,1
"Caminhão","GURGEL",2001,1
"Caminhonete","EGO",2001,1
"Caminhonete","LR",2001,1
"Outros","FORD",2001,1
"Outros","Importado",2001,1
"Outros","",2001,1
"Outros","FORD",2001,1
"Outros","GM",2001,1
"Outros","VW",2001,1
"Ônibus e Microonibus","MBENZ",2001,1
"Ônibus e Microonibus","VOLVO",2001,1
"Ônibus e Microonibus","",2001,1
"Ônibus e Microonibus","HONDA",2001,1
"Ônibus e Microonibus","M.BENZ",2001,1
"Automóvel","CHEDA",2001,1
"Automóvel","FIBRAL",2001,1
"Automóvel","ICOMDA",2001,1
"Automóvel","INCOFER",2001,1
"Automóvel","PHANTOM",2001,1
"Automóvel","TROLLER",2001,1
"Outros","",2001,1
"Outros","PIAGGIO",2001,1
"Outros","YAMAHA",2001,1
"Motocicleta","GM",2001,1
"Motocicleta","",2001,1
"Motocicleta","AME",2001,1
"Motocicleta","FORD",2001,1
"Motocicleta","",2001,1
"Motocicleta","FORD",2001,1
"Motocicleta","PIAGGIO",2001,1
,"ADAMO",2001,1
,"AGRALE",2001,1
"Outros","DKW",2000,1
"Outros","DKW",2000,1
"Outros","JPX",2000,1
"Outros","FIAT",2000,1
"Outros","Importado",2000,1
"Outros","SCANIA",2000,1
"Caminhão","FNM",2000,1
"Caminhão","GMC",2000,1
"Caminhão","GURGEL",2000,1
"Caminhão","INVEL",2000,1
"Caminhonete","CHRYSLER",2000,1
"Caminhonete","EGO",2000,1
"Caminhonete","LR",2000,1
"Outros","FORD",2000,1
"Outros","Importado",2000,1
"Outros","REB",2000,1
"Outros","",2000,1
"Outros","FORD",2000,1
"Outros","GM",2000,1
"Outros","Importado",2000,1
"Outros","REB",2000,1
"Outros","VW",2000,1
"Ônibus e Microonibus","MBENZ",2000,1
"Ônibus e Microonibus","VOLVO",2000,1
"Ônibus e Microonibus","",2000,1
"Ônibus e Microonibus","HONDA",2000,1
"Ônibus e Microonibus","M.BENZ",2000,1
"Ônibus e Microonibus","VW",2000,1
"Automóvel","CHEDA",2000,1
"Automóvel","FIBRAL",2000,1
"Automóvel","INCOFER",2000,1
"Outros","",2000,1
"Outros","PIAGGIO",2000,1
"Outros","YAMAHA",2000,1
"Motocicleta","GM",2000,1
"Motocicleta","AME",2000,1
"Motocicleta","FORD",2000,1
"Motocicleta","MONARK",2000,1
"Motocicleta","MOTOVI",2000,1
"Motocicleta","FORD",2000,1
"Motocicleta","IBRAMOTO",2000,1
"Motocicleta","MOTOVI",2000,1
"Motocicleta","PIAGGIO",2000,1
,"ADAMO",2000,1
,"AGRALE",2000,1
"Outros","DKW",1999,1
"Outros","DKW",1999,1
"Outros","JPX",1999,1
"Outros","FIAT",1999,1
"Outros","SCANIA",1999,1
"Caminhão","FNM",1999,1
"Caminhão","GMC",1999,1
"Caminhão","GURGEL",1999,1
"Caminhão","INVEL",1999,1
"Caminhonete","CHRYSLER",1999,1
"Caminhonete","EGO",1999,1
"Outros","FORD",1999,1
"Outros","Importado",1999,1
"Outros","REB",1999,1
"Outros","",1999,1
"Outros","FORD",1999,1
"Outros","GM",1999,1
"Outros","Importado",1999,1
"Outros","REB",1999,1
"Outros","VW",1999,1
"Ônibus e Microonibus","Importado",1999,1
"Ônibus e Microonibus","VOLVO",1999,1
"Ônibus e Microonibus","",1999,1
"Ônibus e Microonibus","HONDA",1999,1
"Ônibus e Microonibus","M.BENZ",1999,1
"Ônibus e Microonibus","VW",1999,1
"Automóvel","CHEDA",1999,1
